DATE,Rt_ADJUSTED,Rt_ADJUSTED_lower,R_ADJUSTED_upper,Rt_UNADJUSTED,Rt_UNADJUSTED_lower,R_UNADJUSTED_upper
2023-08-11,0.7193521095491711,0.6114492931167954,0.8272549259815467,0.5488901224913615,0.49400111024222537,0.6037791347404977
2023-08-12,0.7169969425838734,0.6094474011962924,0.8245464839714544,0.5528897496138637,0.4976007746524774,0.6081787245752501
2023-08-13,0.719328525215866,0.6114292464334861,0.8272278039982458,1.2196459708829999,1.0976813737947,1.3416105679713
2023-08-14,0.7224363928083058,0.6140709338870599,0.8308018517295517,2.066387013422069,1.8597483120798621,2.2730257147642763
2023-08-15,0.7254386113193128,0.6166228196214159,0.8342544030172097,2.925663364027292,2.633097027624563,3.2182297004300215
2023-08-16,0.729762908511866,0.620298472235086,0.8392273447886458,3.140443611469899,2.8263992503229094,3.454487972616889
2023-08-17,0.7331549827024237,0.6231817352970601,0.8431282301077873,2.8175383000516216,2.5357844700464596,3.099292130056784
2023-08-18,0.7370913588213287,0.6265276549981293,0.847655062644528,2.4212896475331673,2.179160682779851,2.6634186122864842
2023-08-19,0.7411941845014108,0.6300150568261992,0.8523733121766224,2.1103868434977735,1.8993481591479962,2.321425527847551
2023-08-20,0.7486077677665887,0.6363166026016004,0.8608989329315769,1.8008221906501254,1.620739971585113,1.980904409715138
2023-08-21,0.7742295359516734,0.6580951055589224,0.8903639663444244,1.591198653085118,1.4320787877766064,1.75031851839363
2023-08-22,0.7881809907339363,0.6699538421238459,0.9064081393440268,1.4572763988563116,1.3115487589706805,1.6030040387419429
2023-08-23,0.8130176200431095,0.691064977036643,0.9349702630495759,1.407996395109654,1.2671967555986885,1.5487960346206193
2023-08-24,0.8454583217398733,0.7186395734788923,0.9722770700008543,1.4147536869926638,1.2732783182933975,1.5562290556919303
2023-08-25,0.8886997164313853,0.7553947589666775,1.022004673896093,1.4466531710357244,1.301987853932152,1.591318488139297
2023-08-26,0.9445991487812485,0.8029092764640612,1.0862890210984357,1.486099340962217,1.3374894068659953,1.6347092750584389
2023-08-27,0.9964005130979471,0.846940436133255,1.145860590062639,1.4587422710302842,1.3128680439272558,1.6046164981333126
2023-08-28,1.0213075736900803,0.8681114376365682,1.1745037097435922,1.4295193524073238,1.2865674171665915,1.5724712876480562
2023-08-29,1.0961493407035552,0.9317269395980219,1.2605717418090883,1.3982694166286993,1.2584424749658294,1.5380963582915694
2023-08-30,1.1718973350961424,0.996112734831721,1.3476819353605636,1.3644254515920968,1.227982906432887,1.5008679967513066
2023-08-31,1.2577716353396968,1.0691058900387422,1.4464373806406512,1.327382908226925,1.1946446174042327,1.4601211990496177
2023-09-01,1.3366937127655163,1.1361896558506888,1.5371977696803436,1.2889996334206655,1.160099670078599,1.4178995967627321
2023-09-02,1.4042374264087132,1.1936018124474062,1.61487304037002,1.246611032182178,1.1219499289639603,1.3712721354003958
2023-09-03,1.4581807684468,1.23945365317978,1.6769078837138198,1.2031485765315593,1.0828337188784034,1.3234634341847153
2023-09-04,1.5049379627183075,1.2791972683105612,1.7306786571260535,1.1604345622579453,1.0443911060321507,1.2764780184837399
2023-09-05,1.5079683936727595,1.2817731346218455,1.7341636527236732,1.118294336934657,1.0064649032411912,1.2301237706281227
2023-09-06,1.4975712587261907,1.272935569917262,1.7222069475351192,1.0732543703263087,0.9659289332936778,1.1805798073589395
2023-09-07,1.4661526014028754,1.246229711192444,1.6860754916133065,1.0290294159576707,0.9261264743619037,1.131932357553438
2023-09-08,1.4281350012812195,1.2139147510890365,1.6423552514734023,0.9859265845640354,0.8873339261076318,1.084519243020439
2023-09-09,1.3900605689501462,1.1815514836076242,1.598569654292668,0.9441484254059309,0.8497335828653378,1.038563267946524
2023-09-10,1.3410495122010542,1.139892085370896,1.542206939031212,0.9040039009494308,0.8136035108544878,0.994404291044374
2023-09-11,1.306634856199228,1.1106396277693438,1.502630084629112,0.8640095309378829,0.7776085778440947,0.9504104840316713
2023-09-12,1.2613790331239427,1.0721721781553513,1.450585888092534,0.8257591739467163,0.7431832565520446,0.908335091341388
2023-09-13,1.2143220112436703,1.0321737095571197,1.3964703129302207,0.7921178308015757,0.7129060477214182,0.8713296138817334
2023-09-14,1.1670716565645738,0.9920109080798877,1.3421324050492598,0.7591231288608166,0.6832108159747349,0.8350354417468983
2023-09-15,1.1223279411144824,0.95397874994731,1.2906771322816546,0.7277332492238002,0.6549599243014202,0.8005065741461803
2023-09-16,1.0769833165232638,0.9154358190447742,1.2385308140017532,0.7003928774063324,0.6303535896656992,0.7704321651469657
2023-09-17,1.04106495742223,0.8849052138088954,1.1972247010355643,0.674619304276584,0.6071573738489257,0.7420812347042425
2023-09-18,1.0002254123916707,0.8501916005329201,1.1502592242504213,0.652637194144821,0.587373474730339,0.7179009135593032
2023-09-19,0.9666367509385505,0.8216412382977679,1.111632263579333,0.6320786532918651,0.5688707879626785,0.6952865186210516
2023-09-20,0.9366814682043313,0.7961792479736816,1.0771836884349808,0.6125210261909136,0.5512689235718223,0.6737731288100051
2023-09-21,0.9119782793834238,0.7751815374759102,1.0487750212909372,0.5968797150730192,0.5371917435657173,0.6565676865803212
2023-09-22,0.8889424113744008,0.7556010496682406,1.0222837730805607,0.5827578322586188,0.5244820490327569,0.6410336154844807
2023-09-23,0.8694124854315965,0.739000612616857,0.999824358246336,0.5704809667624069,0.5134328700861662,0.6275290634386477
